task_name,job_name,makespan
R59_5c2,j_94055c2,6
R51_5c2,j_94055c2,7
R1_5c2,j_94055c2,5
J94_6_87_91_92_93c2,j_94055c2,9
R80_5c2,j_94055c2,8
R61_5c2,j_94055c2,6
R99_5c2,j_94055c2,7
R90_89c2,j_94055c2,3
R33_5c2,j_94055c2,7
R35_5c2,j_94055c2,7
R20_5c2,j_94055c2,7
R109_15c2,j_94055c2,4
R39_5c2,j_94055c2,7
R57_5c2,j_94055c2,7
R36_5c2,j_94055c2,6
R53_15c2,j_94055c2,5
R48_5c2,j_94055c2,8
J82_6_75_79_80_81c2,j_94055c2,10
R103_5c2,j_94055c2,7
R104_5c2,j_94055c2,6
R43_5c2,j_94055c2,8
R54_53c2,j_94055c2,7
J7_1_2_3_4_6c2,j_94055c2,7
R28_27c2,j_94055c2,3
R19_5c2,j_94055c2,7
R91_5c2,j_94055c2,7
R67_5c2,j_94055c2,7
R69_5c2,j_94055c2,5
R73_5c2,j_94055c2,4
J58_6_51_55_56_57c2,j_94055c2,8
R83_5c2,j_94055c2,7
R72_5c2,j_94055c2,7
J118_6_112_115_116_117c2,j_94055c2,9
J62_6_56_59_60_61c2,j_94055c2,8
R31_5c2,j_94055c2,7
J34_6_26_31_32_33c2,j_94055c2,9
R17_16c2,j_94055c2,4
R87_5c2,j_94055c2,7
R24_5c2,j_94055c2,8
J74_6_68_71_72_73c2,j_94055c2,7
R49_5c2,j_94055c2,6
R111_5c2,j_94055c2,7
R26_5c2,j_94055c2,8
J25_6_19_22_23_24c2,j_94055c2,9
R52_53c2,j_94055c2,7
R102_101c2,j_94055c2,3
R89_15c2,j_94055c2,5
R44_5c2,j_94055c2,8
J86_6_80_83_84_85c2,j_94055c2,10
R14_13c2,j_94055c2,4
R13_15c2,j_94055c2,4
R30_29c2,j_94055c2,7
R78_77c2,j_94055c2,4
J21_6_12_18_19_20c2,j_94055c2,10
R85_5c2,j_94055c2,7
R88_89c2,j_94055c2,3
R9_5c2,j_94055c2,8
R108_109c2,j_94055c2,3
R116_5c2,j_94055c2,9
R71_5c2,j_94055c2,7
R77_15c2,j_94055c2,3
R81_5c2,j_94055c2,6
R97_5c2,j_94055c2,7
R65_15c2,j_94055c2,5
J114_6_107_111_112_113c2,j_94055c2,9
R113_5c2,j_94055c2,7
R60_5c2,j_94055c2,8
R93_5c2,j_94055c2,8
R79_5c2,j_94055c2,7
R29_15c2,j_94055c2,5
J98_6_92_95_96_97c2,j_94055c2,8
R41_15c2,j_94055c2,4
R22_5c2,j_94055c2,6
R16_15c2,j_94055c2,5
