task_name,job_name,makespan
J41_38_40,j_209787,231
R22_17,j_209787,189
R27_26,j_209787,223
R77_76,j_209787,207
R11_10,j_209787,231
R65_53,j_209787,167
R31_17,j_209787,184
R52_51,j_209787,22
R19_18,j_209787,182
R38_37,j_209787,220
R26_17,j_209787,223
M7,j_209787,22
R3_2,j_209787,22
J12_5_11,j_209787,231
R66_53,j_209787,204
R30_14,j_209787,71
J53_6_16_50_52_69,j_209787,148
J89_87_88,j_209787,189
R75_74c1,j_209787c1,165
R67_66c1,j_209787c1,196
J90_86_89c1,j_209787c1,189
R91_74c1,j_209787c1,165
J63_59_62c1,j_209787c1,231
J17_3_6_9_15_16_30_43_60c1,j_209787c1,186
J28_25_27c1,j_209787c1,223
J84_82_83c1,j_209787c1,204
J73_65_72c1,j_209787c1,205
R64_63c1,j_209787c1,231
J59_49_58c1,j_209787c1,231
J72_67_71c1,j_209787c1,203
R18_17c1,j_209787c1,181
R36_35c1,j_209787c1,192
R96_70c1,j_209787c1,195
J98_94_97c1,j_209787c1,195
R68_7c1,j_209787c1,22
R49_48c1,j_209787c1,142
R24_17c1,j_209787c1,220
R57_56c1,j_209787c1,231
R99_74c1,j_209787c1,165
R74_53c1,j_209787c1,165
R78_65c1,j_209787c1,165
R51_7c1,j_209787c1,22
M16c1,j_209787c1,34
M6c1,j_209787c1,34
R25_24c1,j_209787c1,220
R1_17c1,j_209787c1,195
R101_100c1,j_209787c1,195
R79_66c1,j_209787c1,204
J42_36_41c1,j_209787c1,231
J20_13_19c1,j_209787c1,233
M14c1,j_209787c1,57
J81_79_80c1,j_209787c1,204
R4_17c1,j_209787c1,218
R61_17c1,j_209787c1,181
J29_23_28c1,j_209787c1,223
R9_8c1,j_209787c1,22
R2_7c1,j_209787c1,22
R87_66c1,j_209787c1,182
R40_39c1,j_209787c1,231
R34_33c1,j_209787c1,224
R37_17c1,j_209787c1,220
R15_14c1,j_209787c1,62
R95_66c1,j_209787c1,188
J46_42_45c1,j_209787c1,231
R54_53c1,j_209787c1,194
R60_14c1,j_209787c1,64
R45_44c1,j_209787c1,188
R47_46c1,j_209787c1,231
J58_55_57c1,j_209787c1,231
R48_53c1,j_209787c1,142
R32_31c1,j_209787c1,184
R71_70c1,j_209787c1,203
R62_61c1,j_209787c1,181
R55_54c1,j_209787c1,194
R86_65c1,j_209787c1,165
R56_17c1,j_209787c1,231
R21_20c1,j_209787c1,233
R39_17c1,j_209787c1,229
J13_1_12c1,j_209787c1,233
R83_74c1,j_209787c1,155
J100_98_99c1,j_209787c1,195
R69_68c1,j_209787c1,22
R8_7c1,j_209787c1,22
R43_14c1,j_209787c1,67
R88_70c1,j_209787c1,189
J76_73_75c1,j_209787c1,205
J82_78_81c1,j_209787c1,204
R80_70c1,j_209787c1,180
J33_29_32c1,j_209787c1,224
R5_4c1,j_209787c1,219
J97_95_96c1,j_209787c1,195
R93_92c1,j_209787c1,190
R94_65c1,j_209787c1,167
R23_22c1,j_209787c1,189
R35_17c1,j_209787c1,191
R70_53c1,j_209787c1,203
R85_84c1,j_209787c1,205
R50_14c1,j_209787c1,62
R44_17c1,j_209787c1,187
J92_90_91c1,j_209787c1,189
R10_17c1,j_209787c1,230
J41_38_40c1,j_209787c1,231
R22_17c1,j_209787c1,189
R27_26c1,j_209787c1,223
R77_76c1,j_209787c1,207
R11_10c1,j_209787c1,231
R65_53c1,j_209787c1,167
R31_17c1,j_209787c1,184
R52_51c1,j_209787c1,22
R19_18c1,j_209787c1,182
R38_37c1,j_209787c1,220
R26_17c1,j_209787c1,223
M7c1,j_209787c1,22
R3_2c1,j_209787c1,22
J12_5_11c1,j_209787c1,231
R66_53c1,j_209787c1,204
R30_14c1,j_209787c1,71
J53_6_16_50_52_69c1,j_209787c1,148
J89_87_88c1,j_209787c1,189
R75_74c2,j_209787c2,165
R67_66c2,j_209787c2,196
J90_86_89c2,j_209787c2,189
R91_74c2,j_209787c2,165
J63_59_62c2,j_209787c2,231
J17_3_6_9_15_16_30_43_60c2,j_209787c2,186
J28_25_27c2,j_209787c2,223
J84_82_83c2,j_209787c2,204
J73_65_72c2,j_209787c2,205
R64_63c2,j_209787c2,231
J59_49_58c2,j_209787c2,231
J72_67_71c2,j_209787c2,203
R18_17c2,j_209787c2,181
R36_35c2,j_209787c2,192
R96_70c2,j_209787c2,195
J98_94_97c2,j_209787c2,195
R68_7c2,j_209787c2,22
R49_48c2,j_209787c2,142
R24_17c2,j_209787c2,220
R57_56c2,j_209787c2,231
R99_74c2,j_209787c2,165
R74_53c2,j_209787c2,165
R78_65c2,j_209787c2,165
R51_7c2,j_209787c2,22
M16c2,j_209787c2,34
M6c2,j_209787c2,34
R25_24c2,j_209787c2,220
R1_17c2,j_209787c2,195
R101_100c2,j_209787c2,195
R79_66c2,j_209787c2,204
J42_36_41c2,j_209787c2,231
J20_13_19c2,j_209787c2,233
M14c2,j_209787c2,57
J81_79_80c2,j_209787c2,204
R4_17c2,j_209787c2,218
R61_17c2,j_209787c2,181
J29_23_28c2,j_209787c2,223
R9_8c2,j_209787c2,22
R2_7c2,j_209787c2,22
R87_66c2,j_209787c2,182
R40_39c2,j_209787c2,231
R34_33c2,j_209787c2,224
R37_17c2,j_209787c2,220
R15_14c2,j_209787c2,62
R95_66c2,j_209787c2,188
J46_42_45c2,j_209787c2,231
R54_53c2,j_209787c2,194
R60_14c2,j_209787c2,64
R45_44c2,j_209787c2,188
R47_46c2,j_209787c2,231
J58_55_57c2,j_209787c2,231
R48_53c2,j_209787c2,142
R32_31c2,j_209787c2,184
R71_70c2,j_209787c2,203
R62_61c2,j_209787c2,181
R55_54c2,j_209787c2,194
R86_65c2,j_209787c2,165
R56_17c2,j_209787c2,231
R21_20c2,j_209787c2,233
R39_17c2,j_209787c2,229
J13_1_12c2,j_209787c2,233
R83_74c2,j_209787c2,155
J100_98_99c2,j_209787c2,195
R69_68c2,j_209787c2,22
R8_7c2,j_209787c2,22
R43_14c2,j_209787c2,67
R88_70c2,j_209787c2,189
J76_73_75c2,j_209787c2,205
J82_78_81c2,j_209787c2,204
R80_70c2,j_209787c2,180
J33_29_32c2,j_209787c2,224
R5_4c2,j_209787c2,219
J97_95_96c2,j_209787c2,195
R93_92c2,j_209787c2,190
R94_65c2,j_209787c2,167
R23_22c2,j_209787c2,189
R35_17c2,j_209787c2,191
R70_53c2,j_209787c2,203
R85_84c2,j_209787c2,205
R50_14c2,j_209787c2,62
R44_17c2,j_209787c2,187
J92_90_91c2,j_209787c2,189
R10_17c2,j_209787c2,230
J41_38_40c2,j_209787c2,231
R22_17c2,j_209787c2,189
R27_26c2,j_209787c2,223
R77_76c2,j_209787c2,207
R11_10c2,j_209787c2,231
R65_53c2,j_209787c2,167
R31_17c2,j_209787c2,184
R52_51c2,j_209787c2,22
R19_18c2,j_209787c2,182
R38_37c2,j_209787c2,220
R26_17c2,j_209787c2,223
M7c2,j_209787c2,22
R3_2c2,j_209787c2,22
J12_5_11c2,j_209787c2,231
R66_53c2,j_209787c2,204
R30_14c2,j_209787c2,71
J53_6_16_50_52_69c2,j_209787c2,148
J89_87_88c2,j_209787c2,189
