task_name,job_name,makespan
J6_2_5c1,j_727303c1,88
R63_62c1,j_727303c1,11
M99c1,j_727303c1,207
M73c1,j_727303c1,15
M57c1,j_727303c1,207
R84_83c1,j_727303c1,11
M4c1,j_727303c1,35
J83_79_82c1,j_727303c1,99
R77_76c1,j_727303c1,12
J55_51_54c1,j_727303c1,91
R98_97c1,j_727303c1,12
M85c1,j_727303c1,207
R30_29c1,j_727303c1,163
M53c1,j_727303c1,34
R51_50c1,j_727303c1,155
J48_44_47c1,j_727303c1,91
R23_22c1,j_727303c1,125
M36c1,j_727303c1,234
M25c1,j_727303c1,33
R21_20c1,j_727303c1,10
J104_100_103c1,j_727303c1,90
J97_93_96c1,j_727303c1,106
R9_8c1,j_727303c1,127
M78c1,j_727303c1,204
J68_66_67c1,j_727303c1,37
J90_86_89c1,j_727303c1,78
M43c1,j_727303c1,245
M81c1,j_727303c1,43
J20_16_19c1,j_727303c1,94
M11c1,j_727303c1,39
M52c1,j_727303c1,17
J61_59_60c1,j_727303c1,31
M10c1,j_727303c1,13
J96_94_95c1,j_727303c1,43
R79_78c1,j_727303c1,181
M92c1,j_727303c1,195
R72_71c1,j_727303c1,144
R2_1c1,j_727303c1,571
M3c1,j_727303c1,15
J76_72_75c1,j_727303c1,146
M46c1,j_727303c1,35
R100_99c1,j_727303c1,174
M15c1,j_727303c1,218
J41_37_40c1,j_727303c1,86
J103_101_102c1,j_727303c1,30
M59c1,j_727303c1,17
M38c1,j_727303c1,19
M45c1,j_727303c1,14
R42_41c1,j_727303c1,12
M18c1,j_727303c1,34
M67c1,j_727303c1,37
J40_38_39c1,j_727303c1,41
J19_17_18c1,j_727303c1,29
M39c1,j_727303c1,42
M74c1,j_727303c1,36
R16_15c1,j_727303c1,152
M29c1,j_727303c1,193
R7_6c1,j_727303c1,8
M88c1,j_727303c1,36
M71c1,j_727303c1,229
J75_73_74c1,j_727303c1,30
R58_57c1,j_727303c1,219
R65_64c1,j_727303c1,151
M66c1,j_727303c1,14
J82_80_81c1,j_727303c1,40
M50c1,j_727303c1,220
J69_65_68c1,j_727303c1,80
R86_85c1,j_727303c1,127
M32c1,j_727303c1,40
M8c1,j_727303c1,219
R49_48c1,j_727303c1,11
R35_34c1,j_727303c1,13
J54_52_53c2,j_727303c2,31
M94c2,j_727303c2,18
R14_13c2,j_727303c2,9
R56_55c2,j_727303c2,11
J89_87_88c2,j_727303c2,38
R91_90c2,j_727303c2,9
M1c2,j_727303c2,223
J47_45_46c2,j_727303c2,32
M17c2,j_727303c2,13
M102c2,j_727303c2,33
R44_43c2,j_727303c2,119
J62_58_61c2,j_727303c2,107
M31c2,j_727303c2,17
R37_36c2,j_727303c2,153
M64c2,j_727303c2,211
J27_23_26c2,j_727303c2,129
J33_31_32c2,j_727303c2,41
J26_24_25c2,j_727303c2,30
R28_27c2,j_727303c2,16
R93_92c2,j_727303c2,125
J5_3_4c2,j_727303c2,18
M22c2,j_727303c2,190
M60c2,j_727303c2,88
R105_104c2,j_727303c2,9
R70_69c2,j_727303c2,15
M80c2,j_727303c2,17
M24c2,j_727303c2,17
M95c2,j_727303c2,37
J34_30_33c2,j_727303c2,77
J12_10_11c2,j_727303c2,15
J13_9_12c2,j_727303c2,126
M101c2,j_727303c2,18
M87c2,j_727303c2,18
J6_2_5c2,j_727303c2,88
R63_62c2,j_727303c2,11
M99c2,j_727303c2,207
M73c2,j_727303c2,15
M57c2,j_727303c2,207
R84_83c2,j_727303c2,11
M4c2,j_727303c2,35
J83_79_82c2,j_727303c2,99
R77_76c2,j_727303c2,12
J55_51_54c2,j_727303c2,91
R98_97c2,j_727303c2,12
M85c2,j_727303c2,207
R30_29c2,j_727303c2,163
M53c2,j_727303c2,34
R51_50c2,j_727303c2,155
J48_44_47c2,j_727303c2,91
R23_22c2,j_727303c2,125
M36c2,j_727303c2,234
M25c2,j_727303c2,33
R21_20c2,j_727303c2,10
J104_100_103c2,j_727303c2,90
J97_93_96c2,j_727303c2,106
R9_8c2,j_727303c2,127
M78c2,j_727303c2,204
J68_66_67c2,j_727303c2,37
J90_86_89c2,j_727303c2,78
M43c2,j_727303c2,245
M81c2,j_727303c2,43
J20_16_19c2,j_727303c2,94
M11c2,j_727303c2,39
M52c2,j_727303c2,17
J61_59_60c2,j_727303c2,31
M10c2,j_727303c2,13
J96_94_95c2,j_727303c2,43
R79_78c2,j_727303c2,181
M92c2,j_727303c2,195
R72_71c2,j_727303c2,144
R2_1c2,j_727303c2,571
M3c2,j_727303c2,15
J76_72_75c2,j_727303c2,146
M46c2,j_727303c2,35
R100_99c2,j_727303c2,174
M15c2,j_727303c2,218
J41_37_40c2,j_727303c2,86
J103_101_102c2,j_727303c2,30
M59c2,j_727303c2,17
M38c2,j_727303c2,19
M45c2,j_727303c2,14
R42_41c2,j_727303c2,12
M18c2,j_727303c2,34
M67c2,j_727303c2,37
J40_38_39c2,j_727303c2,41
J19_17_18c2,j_727303c2,29
M39c2,j_727303c2,42
M74c2,j_727303c2,36
R16_15c2,j_727303c2,152
M29c2,j_727303c2,193
R7_6c2,j_727303c2,8
M88c2,j_727303c2,36
M71c2,j_727303c2,229
J75_73_74c2,j_727303c2,30
R58_57c2,j_727303c2,219
R65_64c2,j_727303c2,151
M66c2,j_727303c2,14
J82_80_81c2,j_727303c2,40
M50c2,j_727303c2,220
J69_65_68c2,j_727303c2,80
R86_85c2,j_727303c2,127
M32c2,j_727303c2,40
M8c2,j_727303c2,219
R49_48c2,j_727303c2,11
R35_34c2,j_727303c2,13
