task_name,job_name,makespan
R20_19c6,j_567184c6,47
R89_92c6,j_567184c6,10
R87_100c6,j_567184c6,29
R12_11c6,j_567184c6,47
R34_33c6,j_567184c6,51
R40_39c6,j_567184c6,48
R8_7c6,j_567184c6,46
R67_100c6,j_567184c6,29
R35_100c6,j_567184c6,30
R71_100c6,j_567184c6,30
M100_93c6,j_567184c6,26
R33_100c6,j_567184c6,47
R5_100c6,j_567184c6,29
R4_3c6,j_567184c6,47
R77_100c6,j_567184c6,29
R52_51c6,j_567184c6,47
R18_17c6,j_567184c6,47
R85_100c6,j_567184c6,29
R72_71c6,j_567184c6,46
R102_101c6,j_567184c6,47
R56_55c6,j_567184c6,47
R15_100c6,j_567184c6,30
R91_90c6,j_567184c6,46
R10_9c6,j_567184c6,47
R97_96c6,j_567184c6,46
R31_100c6,j_567184c6,30
